Track_ID,Object_Class,Total_Fixation_Duration_Frames,Total_Fixation_Duration_Seconds
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
835,car,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
217,traffic light,22.0,0.88
384,truck,22.0,0.88
217,traffic light,22.0,0.88
609,car,21.0,0.84
286,bicycle,21.0,0.84
235,person,21.0,0.84
253,person,21.0,0.84
193,car,21.0,0.84
566,car,21.0,0.84
188,car,21.0,0.84
188,car,21.0,0.84
188,car,21.0,0.84
253,person,21.0,0.84
492,car,21.0,0.84
749,person,21.0,0.84
749,person,21.0,0.84
622,car,21.0,0.84
594,car,21.0,0.84
218,person,21.0,0.84
177,person,21.0,0.84
818,car,21.0,0.84
247,person,21.0,0.84
257,person,21.0,0.84
810,car,21.0,0.84
255,person,21.0,0.84
193,car,21.0,0.84
611,car,21.0,0.84
217,traffic light,21.0,0.84
217,traffic light,21.0,0.84
275,bicycle,21.0,0.84
445,car,21.0,0.84
491,car,21.0,0.84
754,car,21.0,0.84
255,person,21.0,0.84
59,car,21.0,0.84
59,car,21.0,0.84
571,car,21.0,0.84
622,car,21.0,0.84
218,person,21.0,0.84
196,car,21.0,0.84
196,car,21.0,0.84
257,person,21.0,0.84
739,car,21.0,0.84
218,person,21.0,0.84
729,car,21.0,0.84
622,car,21.0,0.84
686,car,21.0,0.84
720,car,21.0,0.84
622,car,21.0,0.84
820,car,21.0,0.84
218,person,21.0,0.84
218,person,21.0,0.84
217,traffic light,21.0,0.84
217,traffic light,21.0,0.84
217,traffic light,21.0,0.84
615,car,21.0,0.84
261,person,21.0,0.84
261,person,21.0,0.84
261,person,21.0,0.84
865,car,21.0,0.84
624,car,21.0,0.84
766,car,21.0,0.84
217,traffic light,21.0,0.84
766,car,21.0,0.84
766,car,21.0,0.84
766,car,21.0,0.84
766,car,21.0,0.84
752,car,21.0,0.84
98,car,21.0,0.84
91,car,21.0,0.84
247,person,21.0,0.84
821,car,21.0,0.84
128,car,21.0,0.84
96,car,21.0,0.84
671,car,21.0,0.84
96,car,21.0,0.84
753,car,21.0,0.84
96,car,21.0,0.84
642,car,21.0,0.84
968,car,21.0,0.84
968,car,21.0,0.84
754,car,21.0,0.84
624,car,21.0,0.84
968,car,21.0,0.84
671,car,21.0,0.84
247,person,21.0,0.84
1111,car,21.0,0.84
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
286,bicycle,20.0,0.8
465,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
761,truck,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
615,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
766,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
615,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
222,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
222,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
222,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
219,person,20.0,0.8
219,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
253,person,20.0,0.8
218,person,20.0,0.8
253,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
624,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
622,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
218,person,20.0,0.8
218,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
219,person,20.0,0.8
219,person,20.0,0.8
219,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
286,bicycle,20.0,0.8
217,traffic light,20.0,0.8
286,bicycle,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
291,bus,20.0,0.8
491,car,20.0,0.8
790,car,20.0,0.8
217,traffic light,20.0,0.8
790,car,20.0,0.8
261,person,20.0,0.8
261,person,20.0,0.8
261,person,20.0,0.8
521,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
521,car,20.0,0.8
217,traffic light,20.0,0.8
145,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
530,car,20.0,0.8
91,car,20.0,0.8
492,car,20.0,0.8
275,bicycle,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
571,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
257,person,20.0,0.8
217,traffic light,20.0,0.8
150,car,20.0,0.8
217,traffic light,20.0,0.8
861,car,20.0,0.8
861,car,20.0,0.8
968,car,20.0,0.8
968,car,20.0,0.8
841,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
307,bicycle,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
98,car,20.0,0.8
98,car,20.0,0.8
119,car,20.0,0.8
119,car,20.0,0.8
119,car,20.0,0.8
833,car,20.0,0.8
217,traffic light,20.0,0.8
847,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
235,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
810,car,20.0,0.8
810,car,20.0,0.8
217,traffic light,20.0,0.8
861,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
819,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
142,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
861,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
759,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
257,person,20.0,0.8
649,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
193,car,20.0,0.8
596,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
642,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
671,car,20.0,0.8
671,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
59,car,20.0,0.8
73,truck,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
686,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
257,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
777,car,20.0,0.8
217,traffic light,20.0,0.8
753,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
753,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
247,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
609,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
247,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
239,person,20.0,0.8
217,traffic light,20.0,0.8
239,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
239,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
609,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
686,car,20.0,0.8
18,person,20.0,0.8
393,car,20.0,0.8
261,person,20.0,0.8
261,person,20.0,0.8
566,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
545,car,20.0,0.8
545,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
843,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
224,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
609,car,20.0,0.8
217,traffic light,20.0,0.8
609,car,20.0,0.8
609,car,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
224,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
249,person,20.0,0.8
217,traffic light,20.0,0.8
217,traffic light,20.0,0.8
